SCHID,NAME,RC_CODE,School Name:,Organization Name:,Website:_1,Program Name:,Program Description:,Time,OST_CATEGORY,Grades Served:,PROG_PREK,PROG_ELEM,PROG_MIDDLE,SCHOOL_PREK,SCHOOL_ELEM,SCHOOL_MIDDLE,Program Areas:,Program Subareas:,Days of Operation:,Student Fees?,Explanation of Student Fees,Service Capacity
00350015,Higginson Inclusion K0-2 School,101303,Higginson Inclusion K-2 School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350328,Kenny Elementary School,101322,Kenny Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350190,Kilmer K-8 School,101326,Kilmer K-8 School (Grades 4-8),Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350190,Kilmer K-8 School,101326,Kilmer K-8 School (Grades K-3),Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350183,Lee K-8 School,101328,Lee K-8 School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350001,Lee Academy,101329,Lee Academy,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350537,Madison Park Technical Vocational High School,101657,Madison Park Technical Vocational High School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,False,False,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350656,Mario Umana Academy,101504,Mario Umana Academy,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350227,Mather Elementary School,101348,Mather Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350016,Mattahunt Elementary School,101351,Mattahunt Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350100,Mendell Elementary School,101356,Mendell Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
